archivo,clase,url_origen,pagina_origen,licencia,autor,atribucion
cc_brazos_cruzados_018.jpg,brazos_cruzados,https://live.staticflickr.com/720/21007132720_0040d738c5_b.jpg,https://www.flickr.com/photos/54656712@N06/21007132720,by,Jaimegfoto,"""Crossed arms"" by Jaimegfoto is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_019.jpg,brazos_cruzados,https://live.staticflickr.com/5023/5551847912_535ff67fa3_b.jpg,https://www.flickr.com/photos/78428166@N00/5551847912,by,Tobyotter,"""Family"" by Tobyotter is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_020.jpg,brazos_cruzados,https://live.staticflickr.com/3280/2717320614_3c3978a6ed_m.jpg,https://www.flickr.com/photos/22295750@N00/2717320614,by,rzrxtion (pronounced resurrection),"""Cupid Considering"" by rzrxtion (pronounced resurrection) is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_021.jpg,brazos_cruzados,https://live.staticflickr.com/4092/5020072709_70bb8582af_b.jpg,https://www.flickr.com/photos/27073477@N00/5020072709,by-sa,TheeErin,"""intransitive"" by TheeErin is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_022.jpg,brazos_cruzados,https://live.staticflickr.com/4639/38251159075_bb7d77f479.jpg,https://www.flickr.com/photos/7587144@N04/38251159075,by,Richard's Photography San Antonio,"""Woman Headshot Portrait Arms Folded Blue Backdrop"" by Richard's Photography San Antonio is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_023.jpg,brazos_cruzados,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2021_13_16_001,https://nmaahc.si.edu/object/nmaahc_2021.13.16,cc0,Unidentified,"""Photograph portrait of a woman wearing a picture hat"" by Unidentified is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_024.jpg,brazos_cruzados,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2021_13_5_001,https://nmaahc.si.edu/object/nmaahc_2021.13.5,cc0,"George G. Donaldson, American, 1873 - 1930","""Cabinet card studio portrait of a young woman standing"" by George G. Donaldson, American, 1873 - 1930 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_025.jpg,brazos_cruzados,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2021_13_21_001,https://nmaahc.si.edu/object/nmaahc_2021.13.21,cc0,Unidentified,"""Photograph studio portrait of a woman standing with a wooden chair"" by Unidentified is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_026.jpg,brazos_cruzados,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2021_13_22_001,https://nmaahc.si.edu/object/nmaahc_2021.13.22,cc0,Unidentified,"""Photograph of a man and two women"" by Unidentified is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_027.jpg,brazos_cruzados,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2011_36_105_001,https://nmaahc.si.edu/object/nmaahc_2011.36.105,cc0,"Herstein Gallery, American, 1873 - 1904","""Cabinet card of an unidentified woman"" by Herstein Gallery, American, 1873 - 1904 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_028.jpg,brazos_cruzados,https://live.staticflickr.com/8367/8548825952_862554ab9b_b.jpg,https://www.flickr.com/photos/47201412@N02/8548825952,by,pellethepoet,"""Portrait of a young man with arms folded by C. Grosser (c.1905)"" by pellethepoet is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_029.jpg,brazos_cruzados,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2014_37_13_5_001,https://nmaahc.si.edu/object/nmaahc_2014.37.13.5,cc0,"John Green, American","""Tintype portrait of three men: Paul Smith, Dave Scott, and Arthur Blin"" by John Green, American is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_030.jpg,brazos_cruzados,https://live.staticflickr.com/65535/52198353080_c14358fd47.jpg,https://www.flickr.com/photos/17281186@N00/52198353080,by,https://linktr.ee/carnaval.com,"""In Memoriam: Conceição Damasceno"" by https://linktr.ee/carnaval.com is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_009.jpg,brazos_abiertos,https://live.staticflickr.com/453/31661934342_3f142a13cc_b.jpg,https://www.flickr.com/photos/28752865@N08/31661934342,by,Karen Roe,"""Stratford-Upon-Avon 11-09-2016"" by Karen Roe is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_010.jpg,brazos_abiertos,https://live.staticflickr.com/4109/4992770058_777db1e67e_b.jpg,https://www.flickr.com/photos/36281822@N08/4992770058,by,US Army Africa,"""MEDFLAG 2010, Chaplains Outreach, Kinshasa, Democratic Republic of Congo, September 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_011.jpg,brazos_abiertos,https://live.staticflickr.com/3547/3450831698_85ee4d210c_b.jpg,https://www.flickr.com/photos/8182757@N05/3450831698,by,santian,"""Arms wide open"" by santian is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_012.jpg,brazos_abiertos,https://live.staticflickr.com/5604/14929905364_7cc6e85f40_b.jpg,https://www.flickr.com/photos/24756124@N02/14929905364,by,ajleon,"""Arms Wide Open in Utah AJ"" by ajleon is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_013.jpg,brazos_abiertos,https://live.staticflickr.com/7458/8766107429_83da2fa806_b.jpg,https://www.flickr.com/photos/13951072@N00/8766107429,by,bradleygee,"""with arms wide open"" by bradleygee is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_014.jpg,brazos_abiertos,https://live.staticflickr.com/65535/49145187013_1cba32fafc_b.jpg,https://www.flickr.com/photos/13194817@N00/49145187013,by,krossbow,"""I'll show you everything With arms wide open"" by krossbow is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_015.jpg,brazos_abiertos,https://live.staticflickr.com/7610/16553087108_de3345cf59.jpg,https://www.flickr.com/photos/22177184@N08/16553087108,by-sa,theoriginalhoodlum,"""this-little-light-of-mine-im-gonna-let-it-shine-LORD-squared-jesus-arms-wide-open-portrait-bright-powder-baby-blue'"" by theoriginalhoodlum is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_016.jpg,brazos_abiertos,https://live.staticflickr.com/7590/16740640315_399b3a8e82.jpg,https://www.flickr.com/photos/22177184@N08/16740640315,by-sa,theoriginalhoodlum,"""this-little-light-of-mine-im-gonna-let-it-shine-LORD-squared-jesus-arms-wide-open-portrait-bright-red"" by theoriginalhoodlum is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_017.jpg,brazos_abiertos,https://live.staticflickr.com/7292/16714751036_6b0df24f33.jpg,https://www.flickr.com/photos/22177184@N08/16714751036,by-sa,theoriginalhoodlum,"""this-little-light-of-mine-im-gonna-let-it-shine-LORD-squared-jesus-arms-wide-open-portrait-bright-turqouise"" by theoriginalhoodlum is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_018.jpg,brazos_abiertos,https://live.staticflickr.com/8573/16740639115_407e198c34.jpg,https://www.flickr.com/photos/22177184@N08/16740639115,by-sa,theoriginalhoodlum,"""this-little-light-of-mine-im-gonna-let-it-shine-LORD-squared-jesus-arms-wide-open-portrait-bright-royal-blue-tinge"" by theoriginalhoodlum is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_019.jpg,brazos_abiertos,https://live.staticflickr.com/8854/27723378823_2131670ec9_b.jpg,https://www.flickr.com/photos/145100595@N04/27723378823,by,jacobisamodel,"""cool man in blue suit reveling in greatness with arms wide open on steps of royal palace"" by jacobisamodel is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_020.jpg,brazos_abiertos,https://live.staticflickr.com/8612/16562696756_e39333b653_b.jpg,https://www.flickr.com/photos/37763646@N06/16562696756,by,Francis Vallance (Heritage Warrior),"""Sundog in Prebbleton"" by Francis Vallance (Heritage Warrior) is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_021.jpg,brazos_abiertos,https://live.staticflickr.com/65535/47998292392_b4c6877b6f_b.jpg,https://www.flickr.com/photos/169738192@N02/47998292392,by,The Graphic Details,"""Statism is Slavery"" by The Graphic Details is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_022.jpg,brazos_abiertos,https://live.staticflickr.com/8024/7241403730_5086a897d1_b.jpg,https://www.flickr.com/photos/89165847@N00/7241403730,by-sa,mikecogh,"""Looking for Recognition"" by mikecogh is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_023.jpg,brazos_abiertos,https://live.staticflickr.com/8503/8254892603_261bd32e79_b.jpg,https://www.flickr.com/photos/24756124@N02/8254892603,by,ajleon,"""AJ with Arms Outstretched on a deserted road in the middle of Utah"" by ajleon is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_024.jpg,brazos_abiertos,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvbnM3OTM3LWltYWdlLWt3dnlhbGowLmpwZw.jpg,https://www.rawpixel.com/image/5926074/photo-image-light-public-domain-person,cc0,,"""Free outstretched arms woman image"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_abiertos_025.jpg,brazos_abiertos,https://pd.w.org/2026/05/9656a112aa82dced7.96419556-1536x2048.jpg,https://wordpress.org/photos/photo/9656a112aa/,cc0,shirishpoudel07,"""Silhouette of a person with outstretched arms facing a sunset over hills and water, conveying a sense of freedom and tranquility."" by shirishpoudel07 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_abiertos_026.jpg,brazos_abiertos,https://live.staticflickr.com/8653/16256849307_3553478d2d_b.jpg,https://www.flickr.com/photos/34728058@N08/16256849307,by,USACE Europe District,"""Army opens first DOD-wide ACP of its kind"" by USACE Europe District is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_027.jpg,brazos_abiertos,https://live.staticflickr.com/4610/38740383365_4c4ced7d71.jpg,https://www.flickr.com/photos/33000102@N03/38740383365,by,Backbone Campaign,"""netneutralitycrowd"" by Backbone Campaign is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_028.jpg,brazos_abiertos,https://live.staticflickr.com/7345/16188775449_ace412f24c_b.jpg,https://www.flickr.com/photos/88823436@N00/16188775449,by,alans1948,"""Shivering Flute Player"" by alans1948 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_029.jpg,brazos_abiertos,https://live.staticflickr.com/8305/7947023018_fdf1aaa82b_b.jpg,https://www.flickr.com/photos/14935610@N00/7947023018,by,ruthdaniel3444,"""IMG_4695 Arms Open Wide"" by ruthdaniel3444 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_030.jpg,brazos_abiertos,https://live.staticflickr.com/8442/7947021974_00f133e6f1_b.jpg,https://www.flickr.com/photos/14935610@N00/7947021974,by,ruthdaniel3444,"""IMG_4693 Arms Open Wide"" by ruthdaniel3444 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_031.jpg,brazos_abiertos,https://live.staticflickr.com/8749/28260811921_ff09474c9f_b.jpg,https://www.flickr.com/photos/145100595@N04/28260811921,by,jacobisamodel,"""cool man in blue suit thinking of the plants"" by jacobisamodel is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_032.jpg,brazos_abiertos,https://live.staticflickr.com/5085/5279692906_95cf05995d_b.jpg,https://www.flickr.com/photos/38445726@N04/5279692906,by,"Kheel Center, Cornell University Library","""Striking Serbin workers raise their arms in celebration."" by Kheel Center, Cornell University Library is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_abiertos_033.jpg,brazos_abiertos,https://live.staticflickr.com/7117/7457813176_b0eda76fb4_b.jpg,https://www.flickr.com/photos/41523983@N08/7457813176,by-sa,Following Hadrian,"""The Derveni krater, late 4th century B.C., Maenads dance in Dionysian ecstasy, Derveni krater, side B, Archaeological Museum, Thessaloniki, Greece"" by Following Hadrian is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_034.jpg,brazos_abiertos,https://live.staticflickr.com/65535/54227132736_7f6e4a9198_b.jpg,https://www.flickr.com/photos/194424926@N05/54227132736,by-sa,PattayaPatrol,"""DSC_7427: a woman in a red top is holding her arms in the air"" by PattayaPatrol is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_035.jpg,brazos_abiertos,https://live.staticflickr.com/65535/54227132786_7758c52325_b.jpg,https://www.flickr.com/photos/194424926@N05/54227132786,by-sa,PattayaPatrol,"""DSC_7424: a woman in a red dress holding a large white object"" by PattayaPatrol is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_036.jpg,brazos_abiertos,https://live.staticflickr.com/65535/54263405163_20378814e0_b.jpg,https://www.flickr.com/photos/194424926@N05/54263405163,by-sa,PattayaPatrol,"""DSC_8184: a man and a woman dancing at a party"" by PattayaPatrol is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_abiertos_037.jpg,brazos_abiertos,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L21pYTc1OS1pbWFnZS5qcGc.jpg,https://www.rawpixel.com/image/7483694/photo-image-face-person-art,cc0,,"""Whistle form Dignitary; Island Jaina"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_abiertos_038.jpg,brazos_abiertos,https://pd.w.org/2026/02/580699454cb9c4fb0.44380975-1695x2048.jpeg,https://wordpress.org/photos/photo/580699454c/,cc0,Manjil Aryal,"""A person is bungee jumping over a river, surrounded by green trees, with arms spread wide and enjoying the thrill."" by Manjil Aryal is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_abiertos_039.jpg,brazos_abiertos,https://live.staticflickr.com/219/488971581_20288a6a96_b.jpg,https://www.flickr.com/photos/68287856@N00/488971581,by,kevinmarsh,"This work by kevinmarsh is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
